Titulo,Review,TipoViaje,Calificacion,OrigenAutor,FechaOpinion,FechaEstadia
Si te gustan los mercados asegúrate de visitar este lugar.,"comida recién preparada. Cuando llegamos nos quedamos ofrecer inmediatamente chisporroteante de cerdo y carne de cerdo. Delicioso. El mercado rebosa color y vida. 000 calaveras de azúcar para el festival de los muertos, trajes y máscaras en abundancia para los festivales. alta calidad increíble fruta fresca, flores y hortalizas. Busque los minúsculos tomates verdes. La ""Mole"" utilizada para el plato especial Chiles en Nogada, los diminutos demasiados saltamontes fritos, guindillas de campo y mucho más. Excelente para tomar fotografías. La zona también tiene mucho que ofrecer. Mira en viaje Coyoacan para hacer que el viaje valga la pena.",,5,"Nottingham, UK",4 de octubre de 2015,oct de 2015
Los mejores tacos y tortas!,"Excelentes tacos, quesadillas y tortas en el mercado de Coyoacan, vale la pena la visita.  También tienes los mejores licuados y extractos de jugos.",,5,"Playa del Carmen, México",28 de septiembre de 2015,sept de 2015
"Lugar rural, todo lo que necesitas","Magnífico lugar para productos agrícolas buing. Puedes encontrar varios tipos de pimientos y otras especias, todo tipo de frutas y verduras. También muy bueno Mole poblano sofritos. Ecarefull B sobre el peso de la maleta!",,5,"Praga, República Checa",21 de septiembre de 2015,oct de 2014
comida buena y barata.,"La comida es increible. El lugar de tostadas vale la pena. Son excelentes, bien servidas y baratas. Es un ""Must"".",,5,"Tijuana, México",18 de septiembre de 2015,sept de 2015
Pasada obligatoria,"Siempre he pensado que en los Mercados se encuentran los mejores tesoros, y este es uno de ellos. Aquí venden unas tostadas deliciosas! son varios puestos que estan al fondo del mercado y las hay de camaron, pata, carne, pollo, de todo. También hay varios trajes, mascaras, cosas típicas y muy baratas",,4,"Tegucigalpa, Honduras",15 de septiembre de 2015,sept de 2015
Mercado típico,"Demasiada variedad culinaria, todo tipo de antojitos y comida tradicional, además es muy economico. Tambien hay mucha artesanía y un lugar bueno para conocer.",,4,"Ciudad del Carmen, México",1 de septiembre de 2015,sept de 2015
"Típico, económico y sabroso!","En este mercado se encuentra todo...y a buen precio! Comestibles y arte...cosas para niños...Podras encontrar gran variedad de fruta, verduras, lácteos y prodcutos gastronómicos típicos (ej: chapulines de Oxaca) a excelente precio. Hay muchos puestos de artesanías pero destaca el que está ingresando por esquina Xicotencatl y Allende...la calidad de las Catrinas (en barro) es insuperable. En este mercado comes y compras por muy poco dinero.",,5,"Provincia de Mendoza, Argentina",1 de septiembre de 2015,ago de 2015
"Excelentes compras, gran variedad","Este mercado es mi favorito de la Ciudad de México, gran variedad de cosas, desde fruta espectacular hasta disfraces, mariscos, carne y gran oferta culinaria para comer ahí. Las famosas tostadas son deliciosas así como las quesadillas y los tacos de carnitas. Lo mejor, encuentras todo para preparar los chiles en nogada, la nuez de Castilla pelada y lista, granada fresca y piñón blanco  que es difícil encontrar, así como el queso de Puebla y fruta de huerta criolla que es la mejor!",,5,,12 de agosto de 2015,ago de 2015
Bonito,"Estuve en este mercado el sábado por la tarde. Estaba muy lleno de gente. Los precios son un poco más bajos que la Ciudadela pero no mucho. Pude encontrar lo que estaba buscando, pero personalmente me gusta la Ciudadela mejor.",,4,"Sarasota, FL",10 de agosto de 2015,ago de 2015
un mercado muy pintoresco,"es un mercado limpio, con mucha variedad, pintoresco, ordenado, los comedores también están muy limpios y ricos.",,5,,2 de agosto de 2015,ago de 2015
"Típico, muy economico","Es un lugar imperdible si visitas Coyoacán y quieres conocer un mercado tradicional.El lugar suma cantidad de puestos de antojos y comida corrida, no te gastas más de 70 pesos por persona para comer delicioso ",,5,"Ciudad de México, México",25 de julio de 2015,jul de 2015
genial mercado,"Muy lindo mercado, mientras recorres Coyoacan visitando la casa azul o la casa de Trotsky, tenes que pasar por este mercado, comer algo y comprar muchos condimentos.Los precios son baratos y tiene productos de calidad. Es muy lindo y no desborda de gente por lo tanto lo podes recorrer tranquilo y disfrutarlo.super recomendable!",,4,"Distrito Capital Federal, Argentina",24 de julio de 2015,ago de 2014
Delicioso rincón de Coyoacan,"Sin duda uno de mis lugares favoritos para comer en esta zona, muy recomendable el pozole estilo Michoacán ubicado en el centro del mercado, las quesadillas y tostadas una delicia. No se desesperen a veces habrá que esperar pero valdrá la pena! Ah y los esquites y elotes de la entrada básicos de una visita a este mercado.",,4,,18 de julio de 2015,jul de 2015
No es mi favorito.,"Almorzamos en el Jardin de pulpo, que está justo fuera del mercado así que, por supuesto, nos llevó a un vistazo dentro. Este mercado está bien, pero no es mi favorito. Puedes encontrar un montón de cosas para comprar pero francamente, sugeriría dando saltitos este mercado e ir a la Ciudadela si estás buscando artesanías y recuerdos.",,3,"Saint Louis, MO",13 de julio de 2015,jul de 2015
Las mejores quesadillas fritas,Simplemente deliciosas no te puedes ir de Coyoacán sin probar una urda silla frita con queso y flor de calabaza o cuitlacoche 😍,,5,"Guadalajara, México",9 de julio de 2015,jul de 2015
La mejor comida,"Comimos en uno de los puestos que más vendía, probé por primera vez las quesadillas fritas o en aceite como les dicen en México. Muy sabrosas son no hay que perdérselas, además de todo es barato.",,5,"Popayán, Colombia",6 de junio de 2015,abr de 2015
"Las tres B, bueno, bonito y barato!","Puedes llegar en bici, dar un paseo en el parque de enfrente con exposición de cuadros,  lo mejor del mercado son las tostadas Coyoacán y sus aguas. Me hizo falta estomago así que regresaré.",,5,"Ciudad de México, México",1 de junio de 2015,jun de 2015
Un clásico,"Un clásico lugar para comer, pasear, comprar de todo en familia, con amigos o en solitario. Coyoacán es lo máximo!",,5,"Puebla, México",21 de mayo de 2015,jun de 2014
La Cocina de mi Mamá ,Ese es un local que está en el interior del mercado. Es delicioso y muy barato. La comida corrida cuesta $75 y las porciones son abundantes. Aparte de que te dan agua de sabor ilimitada y tostadoras con frijoles. :),,4,"Ciudad de México, México",11 de mayo de 2015,
Cultura del regateo,"Como todo mercado de latinoamerica se puede comer rico y barato, ademas podes llevarte algun recuerdo, dulces y las famosas máscaras de luchadores. No se olviden de negociar el precio que es costumbre en Mexico.",,4,,2 de mayo de 2015,
"Cada vez más grande, cada vez mejor","Hace varios años que frecuento este mercado en mis viajes a México, y desde la primera vez que fui quedé fascinada. Hace un tiempo sumó un segundo piso, con más variedad de propuestas, aunque un poco menos artesanales, y más orientadas al tattoo, pero que valen la pena la recorrida.La plata no es la más económica, pero de gran calidad y lindo diseño. Recomendables también las camisas bordadas, los llamadores de sueño de barro con figuras típicas y los jardines zen.",,5,"Buenos Aires, Argentina",8 de abril de 2015,mar de 2015
Típico rincón de compras en Coyoacan,"Este gran mercado está ubicado en el centro cultural de la ciudad colonial de Coyoacán. Tiene diferentes entradas y un centenas de tiendas de artesanía, disfraces de temporada y las verduras y frutas más frescas que puedas observar. Recomendada su visita. ",,5,"Colonia del Sacramento, Uruguay",29 de marzo de 2015,
Rica comida de antojitos!!!,"Los tacos saben deliciosos, los de la taquería que está mirando de frente la entrada a mano derecha, no pueden dejar de comerlos si visitan el mercado de Coyoacán. A un lado las quesadillas también son muy ricas, los elotes de la entrada...no he alcanzado a comer más pero me gusta visitar este lugar para comida o cenar rápida :D",,5,"Ciudad de México, México",29 de marzo de 2015,
La mejor comida placera de la ciudad,"Si vas a Coyoacán, no puedes perderte una visita a este lugar y probar las deliciosas tostadas, gorditas de chicharrón (son una delicia) y las carnitas de ""El Charro"".Además encontrarás, artesanias, frutas, flores de una calidad de primera.No te arrepentirás.",,4,"Ciudad de México, México",25 de marzo de 2015,mar de 2015
Las mejores tostadas del mercado.,"Fuimos exclusivamente al mercado para comer en el puesto de las Tostadas deCoyoacán, nos comentaron que eran las mejores y fue asi! La gran cantidad de personas que habia comiendo ahi y las sillas vacias de sus vecinos nos demostraron porque son las mas ricas de ese lugar, la atecion es rapida y sus sabores muy variados, para ser la despedida del DF, más no podia pedir :) Luego para hacer la digestion nada mejor que una larga caminata por las tranquilas calles de la colonia.Y obviamente visitar la casa azul del museo deFrida Kahlo .Si vas un  sabado a la tarde no puedes dejar de visitar el famoso Bazar enfrente de  la Plaza de San Jacinto. Y tantisimas atracciones que ofrece San Angel.",,4,Buenos Aires,23 de marzo de 2015,feb de 2015
"Muy completo, variado y muy buenos precios.!","Teniamos pendiente visitar este mercado, ya que en un viaje anterior no llegamos... La verdad que es muy recomendable, nosotros fuimos desde el DF en taxi (70 MXN) y a la vuelta regresamos en subte (estacion M.A. de Quevedo) para lo cual caminamos unas 10 cuadras desde el mercado, ovbiamente regresamos mucho mas rapido y a menor costo (10MXN), dos personas.!!Lo primero que se debe hacer en el mercado es buscar un puesto que se llama ""Tostadas de coyoacan"", en realidad son 4 puestos iguales en la interseccion de 2 pasillos internos del mercado. La comida es riquisima.!!! En el mercado conseguimos de todo y a muy buenos precios, siempre tenes que pelear un poco el precio ya que todo es negociable.!!!SaludosPablo.",,5,"Buenos Aires, Argentina",23 de marzo de 2015,feb de 2015
imperdible,"en tu visita a coyoacan no puedes dejar de visitar este mercado...las tostadas es un clasico, asi como tambien las carnitas michoacanas...afuera hay un restaurant de marisco en una esquina ..no recuerdo su nombre pero siempre se ve lleno...puedes rematar con un churro o una nieve de postre en el parque...",,4,"Veracruz, México",4 de marzo de 2015,feb de 2015
Paseando,"Para pasear relajandose.Limpio y tranquilo.Las tostadas de La Chaparrita, son maravillosas.Souvenirs y artesania a buen precio.Lo recomiendo.",,4,"Reikiavik, Islandia",14 de enero de 2015,ene de 2015
"Comida, souvenirs y más","Coyoacan es un vecindario agradable. Hay un montón de poco o grandes restaurantes y comida de la calle. El mercado tiene un montón de cosas a la venta. Desde recuerdos, escobas y canastas hasta grandes piezas de carne de cerdo, frutas y otros alimentos. Absolutamente un lugar en el que vale la pena ir y visitar, y lo que es más importante para comer.",,5,"Linz, Austria",7 de enero de 2015,dic de 2014
Muuuy México ♡,"Este lugar es para ir sin pretensiones,  relajado y a pasarla bien. Se come baratisimo,  riquisimo y rápido! Las mejores tostadas de todo México sin duda.Este mercado es una de las experiencias que uno no se va a cansar de contar.",,4,,30 de diciembre de 2014,
Bueno para comprar souvenirs,"Este es un gran lugar para comprar recuerdos. Tienen muchas localmente souvenirs artesanales hechos de todo México. Es un mercado muy grande. No todos los vendedores están abiertos todos los días, pero la mayoría son. Recomendaría a todo el mercado incluso si ve algo que le mentira porque probablemente hay alguien que venden lo mismo y puede ser capaces de negociar sobre el precio, aunque casi todo es asequible.",,3,"Del Mar, CA",3 de noviembre de 2014,feb de 2014
Muy interesante,"Muy lindo paseo. Si bien el lugar está un poco ajustado en tamaño es muy limpio y los productos muy bien presentados. No se permiten tomar fotos en el interior, una lástima ya que es algo muy lindo para mostrar.",,4,"Centenario, Argentina",29 de octubre de 2014,oct de 2014
Tradicion,"El mercado es genial para recorrer, comprar cualquier souvenir o solo recorrer y ver la variedad de productos que se encuentran en el, también si se quiere se puede comer algo ahí, que no tiene nada que envidiarle a comer en otros restaurantes, las tostadas coyoacanas son exquisitas.",,5,"Mendoza, Argentina",24 de octubre de 2014,oct de 2014
Lo mejor para hacer compras tradicionales,"Visitar el mercado de Coyoacán ya es una experiencia, se ven muchísimas cosas típicas que hay que visitar si es una de las primeras veces que están en la Ciudad de México, aquí van a encontrar cualquier souvenir que quieran llevar de regalo. Si viven aquí, es ideal para encontrar dulces típicos y adornos tradicionales para la casa o para regalar. Hay puesto de todo, desde carne o frutas, hasta dulces típicos o macetas.",,4,"Cantón de Ginebra, Suiza",14 de octubre de 2014,oct de 2014
¡Viva las tostadas!,"En los mercados de todo México se come bien, es un hecho, pero aquí se esmeran. Las tostadas coyoacanas son un vicio, la comida de mar de algunos puestos no tiene nada que envidiar a los restaurantes formales, las aguas frescas son deliciosas. Puedes también comprar fruta, verdura, abarrotes, etc. He hecho mis compras en una esquina interna del mercado donde una muchacha, la vendedora más agradable que conocí en mi larga vida de mercados, lamento no recordar su nombre, pero sé que vendía el mejor mole de la ciudad. ¡No se lo pierdan!",,5,"La Paz Department, Bolivia",7 de octubre de 2014,sept de 2014
Pozole,"Muy rico, sabroso muy recomendable para un domingo en familia y enseguida una rica y sabrosa nieve caminando y admirando la diversidad de bonita gente",,5,,31 de julio de 2014,
"Un poco de todo, para comer el limoncito.","Como todo mercado tiene un toque especial y una variedad increíble, si estas por ahí a la hora del almuerzo no dudes ir al ""Limoncito"" donde el anfitrión te tratara como a su mejor amigo y hasta te cantara una canción que el compuso para el mercado. La comida increíble y al atención incomparable.",,5,Chetumal,22 de julio de 2014,jul de 2014
Tostadas ricas,"Hay una gran variedad de guisados o preparaciones para las tostadas y por supuesto para todos los gustos, desde las que llevan ingredientes sin carne hasta las de productos del mar como camarones. La atención es buena, compras un agua fresca y cuando te la terminas te dan tu pilón. Lo mejor es que en menos de un minuto te sirven tu tostada.Son deliciosas, las recomiendo.",,4,"Puebla, México",14 de julio de 2014,jul de 2014
Bueno y barato,"Lugar ideal para hacer compras, sobre todo carnes y vegetales. También para tomar un magnífico pozole rojo michoacano. Muy concurrido los fines de semana y en el mismo centro de Coyoacán.",,4,"Guadalajara, México",30 de mayo de 2014,may de 2014
Un lugar de tradición,Es un lugar tanto para los turistas como para los conocedores. Podrán ver desde artesanías hasta las delicias de la cocina mexicana.,,4,"Ciudad de México, México",29 de mayo de 2014,may de 2014
Tradicion,"Desde pequeño mi padre nos traía y ahoraMe toca con mis hijos,toda una tradición,las quesadillas ya no son lo mismo pero vale la pena.",,3,"Isla Mujeres, México",27 de abril de 2014,
"Todo lo que necesites, casi","un bazar lleno de vendedores con un amplio surtido de souvenirs, además ropa y joyería y comida. mejores precios que las tiendas en otras partes de la ciudad.",,3,"Guadalajara, México",25 de abril de 2014,abr de 2014
Muy bueno...,"Al entrar te encontras con locales de todo tipo, con sitios donde comer, etc.- Es un sitio con mucho colorido, lleno de olores y sabores.- Podés comer desde una tortilla hasta cerdo con papas ya sea de mañana o ya entrada la tarde.- Una experiencia unica para los que no estamos acostumbrados.- Comimos en un local muy bien y muy barato.- Compramos algunos recuerdos para la familia y pasamos un par de horas muy buenas.-",,4,"Santa Rosa, Argentina",25 de marzo de 2014,oct de 2013
Muy popular,"Encuentras de todo lo que te puedas imaginar para quedar bien con la familia y amigos. Además de buen precio, buena calidad.",,4,"Madrid, España",20 de marzo de 2014,mar de 2014
"Bueno, bonito aunque no tan barato.","Es un lugar que muestra un verdadero mercado tradicional de México lleno de colores, de aromas, de sabores. Totalmente recomendable unos mariscos, unas tostadas, las artesanias, la comida corrida o lo necesario para la comida del dia.Sin olvidarnos pasar por las flores o las veladoras y los remedios naturales para la salud. Es un gran atractivo para extranjeros y debería de serlo para nosotros como nacionales. Muy recomendable.",,5,Ciudad de México,13 de enero de 2014,
Un lindo mercado en una zona chic,"Quienes vayan al DF no pueden dejar de ir a Coyoacan, es un paseo imperdible, la plaza, sus pulperías, y un montón de bares tipo resto frente a la plaza. ultimamente no hay tanta vida nocturna durante semana como había nates, por algunos temas de seguridad, por eso ir de pleno día a Coyoacan nos permite disfrutar todo eso y recorrer el mercado, un imperdible donde se puede comprar de todo. Uno entra y siento un olor a espeicas increible, aunque para los que ya han visitado otros mercado mexicanos, este no es tan casero como los mercados que uno puede encontrar en el interior del país. De todas maneras, es un imperdible!",,4,"Buenos Aires, Argentina",22 de diciembre de 2013,ago de 2013
RECOMENDADO!,"Si estas de visita en Coyoacan, no dejes de visitar este mercadito, muy tipico, bastante variedad de cosas para ver, pequeñas tiendas donde podras comprar recuerdos, disfrutar de unas tostadas en el area de comida, o bien, caminar y disfrutar todo el paisaje variado que ofrece!",,4,"Ciudad de Panamá, Panamá",15 de octubre de 2013,oct de 2013
Normal,"El mercado es como todos los mercados en general, en los puestos se repitan muchas cosas, pero en algunos hay cosas que realmente valen la pena. Coyoacan en general es un lugar para recorrer por su arquitectura y bares y lugares para tomar algun cafecito",,3,"Villa Cañas, Argentina",25 de septiembre de 2013,mar de 2013
"Coyoacan, antes bueno, bonito y barato  hoy engañan al turista","Cada año venia de visita a este lugar, para ver, comer y comprar, hoy las cosas que venden ni si quiera en Liverpool son tan caras, son unos ladrones.",,3,,19 de agosto de 2013,ago de 2013
Es un lugar típico de coyoacán..,"Ubicado en el hermoso centro de Coyoacán,es una buena opción para comer rico y barato,comprar artesanías mexicanas,hay desde fuentes,playeras,tazas,botellitas miniatura de tequila,juguetes de madera y otros materiales,figuras de papel mache..etcVenden gran variedad de disfraces..Flores y  cosas de vidrio soplado..vale la pena darse una vuelta.Se encuentra cerca de cafecitos,heladerías,cremerías;está enfrente de un parque.No se lo pierdan,encontraran algo agradable que comprarse..",,5,"Ciudad de México, México",1 de julio de 2013,jun de 2013
Coyo perfect !!!!,"Coyoacan uno de los lugares mas visitados, en realidad en este mercado puedes encontrar de todo desde comida hasta juguetes  si tienes alguna reunion o fiesta coyo es buen lugar  para comprar lo que requieres",,5,,30 de mayo de 2013,may de 2013
Hay mucho que ver y comprar!,"El ""Mercado dulces artesanales y"" de Coyoacan tiene un montón de artículos artesanales mexicanos de todo México. 2 plantas para ser exactos. El mercado está abierto todos los días de la semana, pero no todas las empresas abierto 7 días. La mayoría de ellos están abiertas los fines pero quizás la mitad de ellas están abiertas los fines de semana. No tener en mente que se llena mucho los fines especialmente durante la tarde. Así que ten esto en cuenta si vas con niños ... a no ser que no te importa multitudes. he encontrado que los precios son razonables en comparación con otros lugares. La parte trasera del mercado está dedicado a las artes y artesanías de enseñanza. Las clases son generalmente se celebran de jueves a domingo. depende de la clase quieres tomar y los ""representada por maestros de docentes (como) "".  Puedes encontrar una variedad de clases de dibujo, todo tipo de pintura, vidrio pintura para niños, bordados, agujas, tejer, alebrijes, etc, etc, etc. .. I encontrar las clases a ser muy asequible. La tarifa de lo que ustedes elijan artesanías generalmente incluye la enseñanza.",,5,"Ciudad de México, México",14 de marzo de 2013,mar de 2013
regalos para el joven multitud,"El Mercado Artisenal de Coyoacan (el mercado de arte) es de dos niveles de artículos que son interesantes sólo a alguien menores de 17 años. Para mejores artes y artesanías ir al Bazar Sabado, Mercado Insurgentes, o Pasaje Polanco.La zona alrededor del mercado es interesante. La plaza principal de Coyoacan es un núcleo de actividad los domingos por la tarde con restaurantes al aire libre. Conseguir un colado de fruta en el Kiosko sirve comida mexicana e (busque la multitud), y pasear por el parque. entorno agradable.",,3,"Beverly Hills, CA",4 de marzo de 2013,mar de 2013
