Titulo,Review,TipoViaje,Calificacion,OrigenAutor,FechaOpinion,FechaEstadia
Bonito,"Es un parque muy agradable en el corazón de la ciudad! Realmente me gustó el zoo para niños, aunque algunas partes estaban en proceso de renovación. Las mariposas son preciosas y el lago. Puedes pasear e ir al castillo. El lugar está mal son los vendedores agresivos que encuentre por todas partes.",,4,Costa Rica,30 de junio de 2017,jun de 2017
No puede faltar tu visita si vienes a la capital del DF,"Tiene atracciones y antojitos para una buena tarde, el bosque de chapultepec puede ser una gran atraccion con poco presupuesto, es amplio, limpio y relajante, tiene buenos lugares para fotos y puedes visitarlo solo, la familia o en pareja. es seguro y ademas es un pulmón dentro de esa gran ciudad contaminada y rápida en el ritmo de vida.",,4,,28 de junio de 2017,ago de 2016
El parque por excelencia de la ciudad!,"el bosque de chapultepec es un lugar hermoso, rodeado de arboles, es un refugio para descanzar de la gran ciudad y su ruido y caos... puedes ir y conocer sus senderos, parte del lago, el castillo, etc! un lugar imperdible! ",,5,"San Salvador, El Salvador",27 de junio de 2017,sept de 2016
Un lugar para escapar de la ciudad,"Este es un parque enorme y preciosa con algo que atraerá a todo el mundo. Hay el Zoo, el castillo, el museo de antropología, paseos y senderos, y una variedad de otras opciones de entretenimiento para todas las edades y todos los gustos. Repleto de gente y actividades los fines de semana. Si hay sólo 1 - 2 lugares que poder visitar en la Ciudad de México, este habría de ser uno de ellos.",,5,"Franklin, TN",26 de junio de 2017,jun de 2017
Algo para todos.,"Si prefiere la naturaleza o museos, siempre habrá algo para todos en Chapultepec. El mejor del parque son sin duda el castillo de Chapultepec, así como el zoo. Tanto si quieres algo barato y interesante, Chapultepec es seguro que por favor.",,5,"Deqing County, China",25 de junio de 2017,dic de 2016
Domingo en el parque.,"Mucho para ver y hacer en un día de semana. Gran lugar para comprar regalos si eso en tu lista, y observar a la gente.",,4,"Albuquerque, Nuevo Mexico",20 de junio de 2017,nov de 2016
El pulmón de la ciudad,Buena experiencia antigua. Animalitos por donde sea. Miles de ardillas. La verdad es que este lugar es muy bonito para visitare y caminar. Muchas personas vienen por aqui para hacer un poco de ejercicio.,,5,"Veracruz, México",17 de junio de 2017,jun de 2017
Turista de Fin de Semana,"Fui a la ciudad de Mexico, se tienen muchos lugares que visitar, este es uno que no debes dejar de ir, el unico error que cometi por no saber, fue que fui en fin de semana. La ciudad ofrece visitas a museos y parques culturales sin costo o un costo muy bajo, lo que resulta que estaba infectado de genteMi recomendacion, visitar el bosque entre semana, aprecias mejor el bosque y no que te estén apurando por personas que vienen atas de ti ",,5,"Tijuana, México",16 de junio de 2017,ago de 2016
Gran parque,"Chapultapec Park es un parque enorme y precioso, con un montón de actividades para hacer. El único aspecto negativo es que no hay nada para comer o traer su propia comida o comer antes o después de tu visita. También hay nada cerca.",,5,"Brooklyn, Estado de Nueva York",13 de junio de 2017,mar de 2017
Largo caminar,"Es un largo paseo desde el frente de la puerta del castillo. Aunque, hay mucho que hacer. Muchos de los vendedores, hacer fotos, observar a la gente, etc. Un paraguas en los días calurosos.",,3,"Bradenton, FL",12 de junio de 2017,may de 2017
"Parque de la ciudad principal, con un lago y los museos","Tiene prácticamente todo lo que se puede esperar de un parque principal de una importante cit - Árboles, museos, un lago, comida, atracciones para todas las edades, etc.",,5,"Pleasanton, California",12 de junio de 2017,jun de 2017
"Parque de la ciudad preciosa y puedes conseguir lejos de la muchedumbre, si estás preparado para caminar hasta la cima final.","Este parque está en 3 secciones, pero la mayoría de la gente aún a la sección 1, donde el castillo y el lago. Preciosas y se puede escapar de los puestos y la gente caminando a la sección superior. Es un gran parque de la ciudad y claramente lo que se hace con los lugareños en un domingo. Pasar unas horas aquí.",,4,"Melbourne, Australia",11 de junio de 2017,jun de 2017
Recién remodelado,"Vive una gran día en compañía de tus seres queridos y experimenta la naturaleza, modernidad e historia de este lugar emblemático de la CDMX. ",,4,"Ciudad de México, México",10 de junio de 2017,jun de 2017
Genial para un paseo,Asegurarse de reservar tiempo para pasear por el parque de Chapultepec. Este parque estaba lleno de vendedores con comida y artículos artesanales. Nos sentimos como parte de la ciudad mientras perdiendo en los serpenteantes senderos. No te olvides de alquilar una lancha en el lago y paddle alrededor!,,5,"Arcadia, CA",8 de junio de 2017,may de 2017
Hermoso,Lindo lugar para visitar y caminar por hora los monumentos al final del camino con zonas wifi también.,,5,"Fort Lauderdale, FL",3 de junio de 2017,may de 2017
Cosa que hacer.,Gran parque y zonas verdes en el centro de la ciudad polutted también un gran paisaje para relajarse y pasear y disfrutar de la naturaleza.,,5,"Fort Lauderdale, FL",3 de junio de 2017,may de 2017
Muy bonito,"Es un hermoso parque, al estar ahí, uno no se siente dentro de una ciudad tan grande, buen sitio para descansar y ver la naturaleza.",,5,"Bogotá, Colombia",30 de mayo de 2017,sept de 2016
es un mercado,"Supongo que debe ser un lugar perfecto para que los capitalinos tengan un buen paseo gratis. el lugar es enorme. pero a mi me pareció sucio y demasiados, muchísimos puestos ambulantes.  ",,3,México,29 de mayo de 2017,may de 2017
Extenso parque,"Bien cuidado, muchas personas. Un excelente lugar para relajarse, ir para largos paseos y hacer ejercicio. Gran escapada de la contaminación en Ciudad de México.",,5,"Ciudad de México, México",29 de mayo de 2017,abr de 2017
"Bonito jardin para disfrutar con la pareja, familia o amigos","Si te gusta caminar al aire libre, este es un excelente lugar para pasear. Un parque con muchos arboles en medio de la ajetreada ciudad.",,5,"Monterrey, México",27 de mayo de 2017,oct de 2016
Enorme Parque,"Es un enorme parque en la Ciudad de México y tanto el Museo Nacional de Antropología y el castillo de Chapultepec están a entre otros museos. El Museo de Antropología es una obligación, es una experiencia sorprendente. No visitamos el castillo, no tuvimos tiempo y nos pareció bastante molesto muchos vendedores ambulantes en el parque, que se llevaron las disfrute. Estoy seguro de que hay zonas tranquilas en el parque, ya que es muy grande.",,3,"Doha, Catar",24 de mayo de 2017,ene de 2017
Grande y hermosa,"Hay mucho que hacer en el parque. Asegúrese de tener tiempo para ir al castillo, los museos, el zoológico, y un paseo en barco por el lago. Hay vendedores que venden comida y recuerdos. Me alegro de que finalmente tuvimos la oportunidad de visitar.",,5,,24 de mayo de 2017,may de 2017
Otra visita obligada en ciudad de México,"Es otra visita obligada, la entrada no tiene costo y si quieres conocer todo el parque sin tener que caminar puedes tomar el tenecito por 20 pesos. Estando aqui puedes aprovechar para conocer otras atracciones como el Zoológico o el Castillo de Chapultepec. Es muy fácil llegar en el metro, saliendo de la estación esta la entrada ",,5,"Guadalajara, México",24 de mayo de 2017,may de 2017
Tremendo!!!!,Increible experiencia donde unose remonta 100 años al pasado yno se puede creer como podían construirsemejante opulencia en esos timpos. Muy bien mantenida atraccion connun museo impresionante.,,5,"Pembroke Pines, FL",24 de mayo de 2017,may de 2017
"Bien cuidado parque grande, es difícil llegar a","Enorme parque claramente popular entre los lugareños y turistas por igual. Ten en cuenta: el parque es mayormente cercado y está rodeado por unos caminos principales que son prácticamente interestatales, lo que significa hay sólo un puñado de formas a partir de los barrios que se pueden alojarse en o desde. Desde Condesa particularmente acuciante, con dos entradas bastante lejos aparte.Sin embargo, una vez en es encantador, con vendedores de la calle y familias comparte espacio con parejas jóvenes. Y, por supuesto, hay un castillo sobre una colina en el medio. . .",,3,Brooklyn,23 de mayo de 2017,may de 2017
simplemente hermoso,Un lugar magico con una gran historia y que a pesar de los años no pasa de moda y se adapta al tiempo. Visita obligada al estar en la ciudad de Mexico,,5,"Tijuana, México",22 de mayo de 2017,may de 2017
Genial para picnic!,"Fui allí varias veces para cosas diferentes, y cada vez me encantó a pesar de la multitud de gente que visita el lugar. Es excelente para un picnic, visitar museos e incluso para hacer un paseo en barco por el lago. Está lleno de pequeños puestos con dulces, recuerdos y juguetes.",,4,"Bristol, England, United Kingdom",22 de mayo de 2017,feb de 2017
El mejor,"Disfrutamos de este hermoso parque. Los pulmones de MDMX. Tiene un zoológico, un estanque de agua con botes, un castillo y un museo. ¿Qué pedir en esta increíble ciudad. Cuidados y queridos.",,5,Canada,21 de mayo de 2017,may de 2017
Una maravilla dentro de una ciudad maravillosa,"Acá encuentras el zoológico, el mariposario, un anfiteatro de la UNAM, una laguna bellísima, el palacio y sus museos, un tremendo abanico de posibilidades para pasar todo el día en familia, con amigos, o simplemente solo. Otro imperdible en esta bella urbe.",,5,"Santiago, Chile",21 de mayo de 2017,may de 2017
Bonito parque municipal.,Muchas familias vienen aquí a disfrutar de uno de los pocos espacios abiertos gratis en la ciudad. Bueno trata disponible de vendedores. Pocos mendigos.,,3,"Coral Springs, FL",20 de mayo de 2017,ago de 2016
Naturous,Este paseo por el parque es ideal para picnics y hermosas fotos del lugar sin cuidado lleno si no quieres caminar mucho,,4,"Ciudad de México, México",20 de mayo de 2017,oct de 2016
Bosque de Chapultepec,Este es un hermoso parque que alberga un jardín botánico y varios monumentos una casa bote y lagos actividades.,,5,"Calgary, Canadá",17 de mayo de 2017,abr de 2017
Bosque de Chapultepec,"Este hermoso parque tiene varios lagos, una casa de barco y diferentes actividades en barco. Los diferentes árboles plantados allí son muy maduros. Hay parques infantiles niños alrededor y el parque tiene diferentes entradas. También alberga un jardín botánico.",,5,"Calgary, Canadá",17 de mayo de 2017,abr de 2017
La Naturaleza en su punto,Es un lugar esplendido para pasar todo el día solo o en familia se siente la naturaleza y es perfecto para escapar de la acelerada ciudad,,5,"Guayaquil, Ecuador",17 de mayo de 2017,jun de 2016
Uno de los parques más hermosos del mundo.,"Desde mi punto de vista, Chapultepec es uno de los parques más bonitos del mundo. Áreas para juegos, pista para correr, lago, restaurantes, etc. Sana diversión para toda la familia. ",,5,"Ciudad de México, México",16 de mayo de 2017,mar de 2017
vale la pena,"si llevas a hijos pequeños con bicicletas son los que mas lo disfrtutan, ideal para hacer ejercicio al aire libre",,5,torreon coahuila,16 de mayo de 2017,mar de 2017
excelente lugar,"este pulmon de la ciudad de mexico esta muy atractivo para visitarlo todo el dia, hay mucho que hacer,  zoologico, juegos y demas lugares de esparcimiento",,5,torreon coahuila,16 de mayo de 2017,mar de 2017
El pulmón de la Ciudad de México,"Este es un parque público maravilloso, enclavado en una zona muy céntrica de la ciudad. En su interior hay varuios museos y el zoológico,  en los alrededores hay muchos restaurantes y museos.",,5,"Ciudad de México, México",15 de mayo de 2017,may de 2017
Enorme,"El bosque es perfecto para pasar un domingo en familia, tiene bastantes actividades que podrás disfrutar dependiendo que quieras. Tiene varias casetas en las que puedes comprar bastantes recuerdos.",,5,"Buenos Aires, Argentina",14 de mayo de 2017,abr de 2017
Enorme,"Es un parque demasiado grande, y en el que puedes encontrar demasiadas cosas que hacer. Puedes pasar al zoo, subir al castillo, disfrutar el mercado o simplemente alquilar una balsa en el lago. Un parque demasiado hermoso y la decoración ni se diga.",,5,"Buenos Aires, Argentina",14 de mayo de 2017,abr de 2017
Natural y gratis,"Es agradable, para pasar en familia, caminar, entretenerse, se puede llevar mascotas, es gratis y tiene varios entretenimientos, muy recomendado El castillo, deslumbrante, pero el Zoo es muy triste.",,4,"La Ceja, Colombia",14 de mayo de 2017,oct de 2016
"Bellisimo, histórico y alentador","El bosque de Chapultepec es uno de los lugares obligados para Entender el pasado Mexica, la construcción del acueducto y la fundación de México Tenochtitlan, es el bosque urbano mas grande de Latino América, es bellisimo, me gusta recorrerlo en bicicleta porque avanzas mucho sin cansarte.",,5,"Ciudad de México, México",11 de mayo de 2017,abr de 2017
Familiar,"Es el lugar ideal para ir a caminar o andar en bici, es muy grande y es hermoso pero noté que hay mucha basura en el suelo...",,4,,11 de mayo de 2017,abr de 2017
Simplemente hermoso,"Creo que es de los lugares más bonitos de la ciudad de México y cualquiera que vaya de visita tiene que ir, el único problema que le ví es que está muy sucio, hacen falta letreros para conscientizar a las personas de no tirar la basura en el piso.",,4,,11 de mayo de 2017,abr de 2017
El gran pulmón de CDMX donde además encontrarás...,"Un enorme lugar. Puedes llegar desde la estación Chapultepec del metro y caminar desde allí un poco. En sus alrededores encontrarás museos y el propio zoo de Chapultepec. Muchas personas acostumbran venir a hacer deporte. Encontrarás vendedores de todo tipo de cosas, te recomiendo no traer cosas llamativas o de valor, aunque es una zona más o menos segura más vale no tentar a la suerte.",,5,"Ciudad de México, México",10 de mayo de 2017,abr de 2017
Lugar Excelente para pasarlo en familia,"Excelente lugar, muy bonito, arbolado y limpio para pasear. Tiene amplias vias para caminar y pasto para poder pasar un buen rato en familia o en pareja. Hay bastantitos puestos ambulantes para comer y encontrar muchos recuerdos",,5,"Tampico, México",9 de mayo de 2017,dic de 2016
Para pasar el rato,"Una buena opción para caminar o ir a correr, o hasta para ir a comprar comida chatarra, siempre hay algo con que entretenerte aquí, si estas aburrido y no sabes que hacer es una muy buena opción. ",,4,"Ciudad de México, México",8 de mayo de 2017,may de 2017
Maravilloso y un sabor auténtico de la vida de la ciudad de méxico,"Es un placer caminar y para pasar el tiempo, con calles bordeadas de avenidas, áreas verdes, jardines botánicos, museos y lagos de placer, jardines zoológicos. Un desfile interminable de la vida de la ciudad de México!",,5,Oxford,8 de mayo de 2017,feb de 2017
Enorme espacio verde y relajante en una ciudad de 9 millones,"El parque de Chapultepec/Bosque de Chapultepec fue uno de mis lugares favoritos de la Ciudad de México. Elegí mi hotel por la cercanía al parque y el metro, así como de las principales atracciones turísticas. Debido a la proximidad, pasé la mayoría de las tardes caminando por el parque cuando tenía tiempo libre. Los domingos son populares y vibrante, pero hay siempre algo en cada día de la semana.El parque es enorme, y que debería ser contabilizado al andar. Yo tendía a caminar por el parque a lo largo de la Avenida Chapultepec, a menudo el mejor parar para gorditas Las gorditas para llevar en Sevilla. Me gustaría pasar el pollo y tacos afuera de la estación de metro de Chapultepec, y entrar en las puertas del parque.La entrada del parque, aquí los vendedores ambulantes vendiendo sándwiches, gente jugando al 3 - Tarjeta monty y un extraño fraude/Act magic utilizando un finch y una selección de notas en papel (me gritaron para tomar una foto). Iba caminando a lo largo de más adelante en el parque, gire a la izquierda y caminar sobre el bicentario y en el parque propiamente dicho. Esta zona del parque tenía diversas representaciones ir en por el tiempo que visitamos, así como eventos/conferencias de información educativa para estudiantes y destaca. A decir que el espacio del parque es bien usado es insuficiente. Las ardillas corren por las multitudes, buscando comida. El puente está lleno de estatuas y ofrece una gran vista del monumento a los Niños Héroes (altar a la patria).El monumento se destaca por su altura y suele estar muy concurrido, así que conseguir una foto genial puede ser difícil. La última tarde fue el mejor momento en mi opinión. Si continúan pasando el monumento, que venga a la base del Castillo de Chapultepec. Aquí es donde el mexicano gris/rojo - ardillas de cola anillada están en abundancia, y muchas oportunidades abundan.Si la derecha desnuda, desde la base del castillo, se puede ir a un mercado Avenue. Los vendedores que ofrecen artículos turísticos desde máscaras pidiéramos libre para cámaras desechables de sombreros y bastones de selfie gafas. Pero el destacado es la comida. Los distintos chips de patata y chicharrones, el helado, nueces y frutas. Le puedo sugerir probar un chicharron con salsa, más caliente. También hay fruta fresca y zumo de fruta (y más justo fuera del parque al lado de Starbucks)El público aseos cuesta 4 pesos para entrar, así que recuerde llevar monedas si no están cerca de ninguna mejores instalaciones.Por todo el parque son pequeños cafés de la cocina. Varios miembros del personal con menús, comunican para tomar asiento en el pequeño mesas de plástico. A diferencia de la comida de la calle en otro lugar, no encontré estos lugares la pena económicamente y de calidad.A lo largo de la avenida son los lagos. Paletas y cometas. Gire a la derecha antes de lagos para llevarlo a una librería y café Starbucks, así como la salida del parque al lado de la entrada del Museo Nacional de Antropología/Anthropologie Museum. Si continúe pasando los lagos, y gire a la derecha, vas al zoo. El atractivo destacado del zoo es la pandas gigantes, y así los mercados venden una gran cantidad de juguetes de panda.El parque tiene avenidas interminables y caminos, y mucho espacio verde. Las aves por todo el parque vale la pena prestar atención. Curiosamente, uno de los más llamativo es la gran subida grackle mexicano/grackle, un azul - sheened blackbird.Me sentí sin problemas con la seguridad, incluso caminando con mi réflex. Los vendedores ambulantes no son agresivos y muy servicial (especialmente con mi terrible español). No puedo sugerir una mejor manera de pasar una tarde tranquila.",,5,"Cranbrook, Canadá",5 de mayo de 2017,nov de 2016
Bosque de Chapultep - Puerta de los Leónes,"El Bosque de Chapultepec es uno de las áreas más importantes generadoras de oxigeno dentro de la Ciudad de México, es un lugar en el cual realizar múltiples actividades como, visitar el zoológico, uno de los más importantes de Latinoamérica, el cual esta organizado por ecosistemas, visitar el Castillo de Chapultepec, visitar múltiples museos, como el de Antropología, el de Arte Moderno y otros, pasar un rato agradable remando en alguno de sus lagos y en fin, disfrutar un día lleno de agradables sorpresas.",,5,,4 de mayo de 2017,feb de 2017
Para un día de relax,"Hermoso parque,con paseos floridos, lago artificial con botes, zoológico y el Castillo de Chapultepes",,5,"Rosario, Argentina",4 de mayo de 2017,abr de 2017
Un respiro de aire fresco en la ciudad,Hermoso espacio verde en el centro de la ciudad de México. muchas actividades para hacer y lugares que recorrer.,,4,"Rosario, Argentina",4 de mayo de 2017,abr de 2017
Central Park en México,"Este parque es precioso y me recuerda mucho a Central Park en Nueva York. Tiene pequeños barcos, castillo, monumentos, hay muchos vendedores que venden. Tiene arte de ella! Gran lugar para pasear y conseguir su diario pasos.",,5,Texas,2 de mayo de 2017,abr de 2017
Un domingo debe!,"Este es el lugar para estar en los domingos, ya que está atascado lleno de vendedores y familias, y rivales de Disneyland como ""lugar más feliz de la tierra"". Había unos pocos turistas de itinerancia, para que llegue a mezclarse con los lugareños. Debe haber cientos de carritos móviles que venden todo lo imaginable desde ropa de fruita palomitas, paletas, lo que quieras, y todo es super barato. El castillo de Chapultepec es un agradable paseo cuesta arriba, y aunque la línea de ver fue largo, avanzaba rápido, y lo mejor de todo era gratis! Hay un lago donde se pueden alquilar barcos, y el paseo a lo largo de la Reforma de vuelta a nuestro hotel era precioso.",,5,"San Diego, CA",30 de abril de 2017,feb de 2017
"Enorme, parque muy concurrido, con un montón de tomar","Merece la pena dar un paseo a través de este gran parque. Botes de remos, jardines botánicos, un montón de comida, puestos de dulces, juguetes. Lleno de familias gozando. Caminamos desde la galería de arte de todo el camino hacia la Alameda central.",,5,"Salisbury, UK",28 de abril de 2017,abr de 2017
Enorme - algo para todos.,"El parque es enorme. A menos que tengas un montón de tiempo, elegir lo que quiere ver y hacer. Hay el zoológico, paseos en bote en el lago, el castillo, el parque abierto, monumentos, haga su elección. . .Cogimos el tren en miniatura alrededor del parque. Era barato y dio una visión relajante. A poca distancia nos gastada.Prueba el café tienda/librería con vistas al lago para un descanso relajante de el sol.",,5,"Vancouver, Canadá",27 de abril de 2017,abr de 2017
"Para las familias y las fechas, un edificio emblemático de la Ciudad de México con un montón de actividades que hacer","Castillo de Chapultepec tiene un lago, donde se puede ir tranquilamente, Espectáculos como la fila de Swan Lake en un verdadero lago, museos, zonas de comida, ruta de bicicleta y un zoológico, así lleno de turistas y lugareños. Tomar en cuenta que el aparcamiento está casi siempre lleno y la más cercana es muy caro, así que consideraría ir allí en metro o el autobús turístico. El domingo es el día más concurrido.",,4,"Ciudad de México, México",26 de abril de 2017,abr de 2017
Un gran pulmón en la ciudad de México,"Aunque a diferencia de otros grandes parques o bosques no podemos decir que es un lugar para relajarse y alejarse del ruido (debido a la gran cantidad de gente y vendedores) si resulta ser una buena opción para distraerse de la rutina diaria, hacer ejercicio y respirar aire puro y fresco. En el parque pueden realizarse varias actividades que se ubican dentro del mismo, como el zoológico, la visita al castillo, contemplar las diversas fuentes o ingresar a alguno de los varios museos que se encuentran en el interior del bosque. El ingreso al bosque es gratuito, pero algunas actividades dentro de él tienen costo alguno.",,4,"Guadalajara, México",24 de abril de 2017,mar de 2017
Bonito parque para caminar...,"Es un bonito parque para dar un paseo y si se visita el Castillo interesado con el mismo nombre (ten cuidado, está cerrado los lunes).Hay un mercado de calle (al menos en modays) con artículos típicos de comida mexicana (a artesanía y recuerdos para turistas).Tiene zonas de juegos para niños. . .Agradable y verde!",,3,"Lisboa, Portugal",21 de abril de 2017,abr de 2017
Impresionante,"Pulmón de la Ciudad de México es un hermoso oasis verde justo en el centro de la ciudad. Creo que Central Park a la Mexicaine. Hay un montón de atracciones: museos, restaurantes, lagos, el castillo de Chapultepec, etc. Un domingo es como si todo México sale para disfrutar del aire fresco. Me encanta este parque.",,5,"Tijuana, México",20 de abril de 2017,abr de 2017
Bellísimo,"Es inmenso imposible verlo en un día pero bellísimo están los bosques el zoológico, el museo, el castillo de chapultepec y los mercaditos de ventas y artesanía. Se llega muy fácil por el touribus.",,5,"San José, Costa Rica",19 de abril de 2017,abr de 2017
Diversión para toda la familia.,"Muchas cosas hay que hacer en el Bosque de Chapultepec, desde visitar el Altar a la Patria, el Castillo de Chapultepec hasta el Zoológico pasando por el Lago. Un dia en familia donde se puede pasear, comer y disfrutar.IMPERDIBLE EN CIUDAD DE MEXICO.",,4,"Monterrey, México",18 de abril de 2017,abr de 2017
El Central Park de Ciudad de México ,"Bonito parque para pasar un rato en incluso el día si vas en plan familiar. Tiene una extensión bastante grande y cuenta con un lago donde se pueden alquilar pedalones, cantidad de puestos de bebidas y algun que otro restaurante para comer a precios muy económicos.",,5,"Bilbao, España",18 de abril de 2017,abr de 2017
Gran aventura!,"Nos encantó pasear con nuestros hijos por todo el lugar. Muy relajante, pero se llena en la tarde. Es mejor llegar temprano para caminar.",,5,"Ramstein-Miesenbach, Alemania",17 de abril de 2017,abr de 2017
Depende de la parte del bosque,Dependiendo de la parte del bosque puede ser muy disfrutable o agobiante por la cantidad de atracciones o vendedores de comida.,,3,,17 de abril de 2017,dic de 2016
Pesimo muy descuidado,"Es una pena que el comercio invada todo el parque de Chapultepec , súper sucio , sumamente sucio las autoridad brillan por su ausencia . Pésima organización del parque de Chapultepec, el castillo muy mal administrado , lic Mancera , le invito a que se de una vuelta al parque, sin sus escoltas ni personal de apoyo , para que ve el abandono del Parque más hermoso del país . UNA VERDADERA LÁSTIMA ",,1,"Ciudad de México, México",16 de abril de 2017,abr de 2017
Vale la pena,"Vale la pena recorrer el bosque posee diferentes monumentos, así como el lago también es otra experiencia que se debe conocer",,4,"Ciudad de México, México",16 de abril de 2017,abr de 2017
El mayor parque de la ciudad.,"Si estás buscando un parque para caminar, este es uno de ellos. Es grande, muy agradable y se puede escapar aquí delante de la ajetreada ciudad grande y bonita, todavía ver estatuas fuentes y árboles.",,4,"Praga, República Checa",16 de abril de 2017,ago de 2016
Vacaciones de Semana Santa,"Fuimos allí para una caminata desde nuestro hotel estaba cerca, el parque es enorme y no terminado caminando por él, hay un hermoso lago donde se pueden alquilar un pequeño barco y remos, perfecto para hacer fotos.",,5,"Culiacán, México",16 de abril de 2017,abr de 2017
"Respirar aire puro, sales de la urbe a lo natural","Este bosque es muy hermoso, encuentras muchos arboles, ves ardillas, también cuenta con un lago en donde puedes alquilar lanchas, dentro encuentras vendedores de comida, bebidas, sombreros, también encuentras alquiler del baño, vale la pena ir, sales y puedes ir a caminar por reforma. Las familias frecuentan este lugar.",,4,"Bogotá, Colombia",14 de abril de 2017,mar de 2017
Visita muy Placentera,"Sabado desde la mañana caminar desde el monumento a los niños heroes hasta el Zoologico.El zoologico muy grande, bien organizado.",,5,"Ramos Arizpe, México",13 de abril de 2017,abr de 2017
Excelso!!!,"Uno de los parque urbanos más grande del mundo, contiene una cantidad de lugares de esparcimiento, cultura y diversión. Posee restaurantes, lagos artificiales, museos, zoológico y más.En sus tres secciones se pueden disfrutar de mucho tiempo de descanso y diversión. Podemos encontrar el museo más importante de América Latina y unos de los 15 más importantes del mundo. El Museo Nacional de Antropología e Historia, que concentra riquezas milenarias en un edificio por de más excelso.Visita imperdible y obligada.",,5,"Ciudad de México, México",11 de abril de 2017,nov de 2016
"hermoso pulmón verde del DF, a la manera del Central Park en NYC","Vale la pena recorrer este hermoso pulmón verde del DF, a la manera del Central Park en NYC, a donde se puede hacer una caminata entre atracción y atracción, ya que une el Museo de Antropología, el de Arte Moderno, el Zoo y el Castillo de Chapultepec y contiene varios monumentos, y de paso, recuerden no perderse el ritual de los Voladores de Papantla. ",,4,"Buenos Aires, Argentina",11 de abril de 2017,abr de 2017
Hermoso!,Es hermoso para ir en familia o con amigos o en pareja. El lugar es bastante grande aunque las personas que se ponen a vender le quitan un poco de vista. Es muy tranquilo y siempre hay personas alrededor.,,4,"Ciudad de México, México",8 de abril de 2017,feb de 2017
Maravillosa actividad al aire libre,"El parque es enorme y preciosa. Alberga el palacio de Chapultepec en la cima de la colina, un hermoso lago donde se pueden alquilar un bote de remos y disfrutar de un día soleado, varios museos, el museo antropológico, el Tamayo y el Museo de Arte Moderno, varias cafeterías de fuera y el zoológico de la ciudad. Durante los fines de semana en un centro de recreación y salidas familiares y durante la semana muchos también visitarlo.",,5,,7 de abril de 2017,mar de 2017
Tarde divertida,El parque es un respiro de espacio verde en una ciudad bulliciosa.Fuimos en domingo y mi hija (11 y 13) tenía un montón de cosas divertidas comprar de los vendedores y viendo todas las familias locales tienen una salida.El parque es inmenso. Sólo golpear una 1 / 4.,,5,houston,6 de abril de 2017,abr de 2017
Me podía pasar todo el día aquí!,"Me encantó el parque de Chapultepec! Pasamos varias horas aquí los dos días que estuvimos en la Ciudad de México. Hay mucho que ver. El parque en sí es preciosa si quieres ir a caminar, correr, o simplemente sentarse y leer un libro, sentarse en los columpios, visitar el parque infantil con su familia, o simplemente disfrutar del paisaje. Hay pocos monumentos hermosos de ver aquí, un mercado los domingos, y muchos de los museos cercanos. Recomiendo aparte de algo de tiempo para pasear por el parque y sin duda para visitar algunos de los museos aquí!",,5,"Washington DC, Distrito de Columbia",5 de abril de 2017,abr de 2017
"Un lugar maravilloso para caminar, correr o hacer footing.","Es tan grande como el Central Park en Nueva York, cerca de los hoteles y los barrios de familia. El parque es también el hogar de el castillo donde vivió Maximiliano y Carlota",,5,"Sacramento, CA",4 de abril de 2017,mar de 2017
Un hermoso parque urbano lleno de vida,"El parque de Chapultepec es el parque más grande de América Latina y también uno de los más bellos y vibrantes. Museos, esculturas, obras de arte, vendedores de agua,,, archetecture barcos espectáculo de calle y más le dará la bienvenida durante su estancia aquí. Y luego están las personas. Diversa, llena de vida y energía. Un gran lugar para observar a la gente, pasear, hacer una siesta o simplemente pasar el rato.",,5,"Placitas, Nuevo Mexico",2 de abril de 2017,mar de 2017
Increíblemente enorme,El tamaño de este parque es difícil de desentrañar. Sólo caminamos parte de ella en diferentes ocasiones pero bastante encantador y sereno. Tomar una copa de frutas frescas cortadas y dar un paseo!,,5,"Daegu, Corea del Sur",2 de abril de 2017,dic de 2016
Me encantó caminar todo el día en el parque.,"Este es un hermoso parque por cualquier estándar. Estuvimos allí el domingo y estaba llena de familias con niños, y tenía una calidad gozoso. Caminamos todo el parque, del castillo, del museo de antropología, hasta el restaurante El Lago, que tiene unas vistas de un lago precioso. Un día para recordar.",,5,"Brookline, MA",1 de abril de 2017,mar de 2017
"Paseo, mirar y disfrutar de esta joya en el corazón de la Ciudad de México!","Gran lugar para pasear y ver las familias y los niños. Muchas cabinas con comer barato y juguetes de plástico para los niños, es divertido ver a los niños llegar sus caras pintadas, y todo el mundo disfrutando del aire libre, en el centro de México. Por supuesto, no te pierdas los museos y el zoo.",,5,"Ciudad del Cabo Central, Sudáfrica",31 de marzo de 2017,mar de 2017
Gran Parque junto a Polanco,"Inmenso parque, verdadero pulmón de la ciudad, que alberga museos como el Antropológico, Tamayo, de Arte Moderno, el Castillo, etc...Los fines de semana está muy concurrido por familias y realizar un paseo por el parque constituye una muy agradable actividad si se desea conocer la vida en el DF",,5,"Madrid, España",30 de marzo de 2017,mar de 2017
Es genial para pasear,"Un gran parque para pasear. Impresionantes vistas de la castillo de Chapultepec en la colina y mucho más que ver. Aunque, en mi opinión, un poco lejos de la plaza todavía es una visita obligada.",,5,"Saint Louis, MO",29 de marzo de 2017,dic de 2016
