Titulo,Review,TipoViaje,Calificacion,OrigenAutor,FechaOpinion,FechaEstadia
Bonito lugar! ,La Ciudad de México cuenta con este maravilloso lugar ! Visítenlo es una joya de nuestro país y demaciado emblemático sin duda la historia del arte en mexico,,5,"Ciudad de México, México",6 de enero de 2020,ene de 2020
Orquesta filarmónica,"Hermoso espectáculo hermoso el lugar y el sitio es un espacio hermoso para conocer las pinturas en el segundo piso y su acustica dentro del teatro lo hacen una joya de la arquitectura! Los invito a que vean cualquier evento ahi, por que si está en ese sitio es magistral",,5,"Ciudad de México, México",5 de enero de 2020,sept de 2019
Ballet Folklorico,"Recomiendo ver el ballet Folklorico de Amalia Hernandez. Tiene mucha historia, leer un poco antes de ir, zapatos para caminar, ver el telon de Tiffany tiene su historia desafortunadamente quitaron la maquinaria original que tenia mas operaciones que la actual. No habia gente con experiencia para operarla y mantenerla,",,5,"Orlando, FL",5 de enero de 2020,feb de 2019
Una belleza que no te puedes perder,"Una belleza que no te puedes perder en CDMX, el edificio en sí es una obra de arte que combina Art Deco con imágenes prehispánicas, las exposiciones son muy bien presentadas, la atención es amable aunque los de seguridad siempre te miran como una persona indeseable ",,4,"Bogotá, Colombia",5 de enero de 2020,ene de 2020
Increíble!! ,Un lugar lleno de cultura. Es 💯 para visitar y asistir algún concierto. Es increíble!!!! No se lo pueden perder. ,,5,"Ciudad de México, México",4 de enero de 2020,ene de 2020
Compromiso de amigos,El hotel es bien ubicado y limpio. La atención indiferentes. Hay muchos museos y restaurantes muy buenos en la zona,,4,,2 de enero de 2020,dic de 2019
Primer lugar de artes que visite ,Lugar simplemente precioso. Todo el palacio muestra grandes muestras de arte en muchos sentidos. La visita vale la pena. ,,5,"Tunja, Colombia",31 de diciembre de 2019,dic de 2019
EXCELENTE ATENCION,"Fascinante la estructura del palacio de bellas artes y todas las obras que en él se exponen, además el personal que ahí labora, de lo más atentos y profesionales.",,5,"Colima, México",31 de diciembre de 2019,dic de 2019
Bellas artes total,"El Palacio de Bellas artes, en pleno centro de Mexico D.F. es bellisimo, murales hermosos , interesantes exposiciones y mucha historia,  de lo mejor!",,5,,30 de diciembre de 2019,oct de 2019
Muy bonito con entrada gratis,"Es un espacio muy elegante, su arquitectura es increíble y ademas y lo mejor de todo, la entrada es gratis para verlos murales de los artistas mexicanos",,4,"Cartagena, Colombia",30 de diciembre de 2019,nov de 2019
Soberbio lugar,"El Palacio es bellísimo, un edificio que vale la pena conocer por su arquitectura y diseño y por supuesto sumar los murales clásicos y las exposiciones puntuales. Suele haber mucha gente, eso sí.El entorno también es bello y un espectáculo aparte por historia,movilización popular y la siempre cálida vida mexicana",,4,"Buenos Aires, Argentina",30 de diciembre de 2019,oct de 2019
Precioso y cultural,super recomendado el recorrido y me encanto la interpretacion de los murales que nos dio el personal del Museo,,5,"veracruz, Mexico",30 de diciembre de 2019,dic de 2019
"Hermosa la historia, arquitectura y arte del Palacio.","Es una visita obligada si te encuentras en la CDMX, desde la entrada puedes apreciar obras de arte ya sea en sus exposiciones permanentes como en las temporales,  los conciertos son en su mayoría muy buenos.",,4,"Mexicali, México",30 de diciembre de 2019,jul de 2019
"Conciertos , Exposiciones en Ciudad de México","Un recinto de estilo arquitectonico Frances que periodicamente muestra lo mejor de : Música Clásica, Opera, y Danza, El inmueble además de su bella arqitectura presenta tambien exposiciones pictoricas. Actualmente hay una muestra sobre el Caudillo Revolucianario  Zapata que ha generado gran controversia y que multitudes acudan a conocer una visión distinta sobre dicho personaje.Ubicado en el Centro Historico y frente a uno de los jardines más grandes de la zona: La Alameda.Si visita Ciudad de México, el Palacio de Bellas Artes es una visita obligada",,5,,30 de diciembre de 2019,oct de 2019
El Palacio de Bellas Artes,"Un lugar al que hay que, visitar sin duda.. Siempre es hermoso visitarlo, pero para mí gusto hay edificios más espectaculares. Pero si estas por la zona no te lo pierdas. ",,4,"Zapopan, México",30 de diciembre de 2019,dic de 2019
Un lugar emblemático y centro cultural,"Bellas Artes es un lugar obligado en el recorrido del centro histórico.   Recuerda que además cuenta con una gran variedad de eventos culturales como conciertos, ópera y el ballet de Amalia Hernández.   Revisa además el calendario de exposiciones.   Puedes lograr una experiencia completa terminando con una buena comida o cena en la zona.",,5,"Ciudad de México, México",29 de diciembre de 2019,oct de 2019
Imperdible,"Recomiendo comprar boletos para algún Balet, Opera o Concierto y conocerlo de forma funcional. En caso contraria cualquier día, no lluvioso, es bueno para visitar el museo que hay dentro u contemplar los jardines, estatuas y un paseo en la Alameda Central",,5,"Ciudad de México, México",29 de diciembre de 2019,oct de 2019
Imperdible,"El exterior es bello, pero el interior es deslumbrante, un perfecto ejemplo del artdeco, lujosas terminaciones y una importante reminiscencias de la rica arquitectura prehispánica.Vale la pena también por la colección de obras en gran formato de los más importantes muralistas mexicanos.",,5,"Talca, Chile",28 de diciembre de 2019,dic de 2019
Hermoso,Es un lugar magico. Grande y ademas de ello hermoso. Es de esos lugares obligados para visitar en mexico. Recomendado,,4,"Medellín, Colombia",25 de diciembre de 2019,dic de 2019
Show imperdible,"El show es espectacular, imperdible si vas a mexico lo repetiría una y mil veces. Emocionante tanta puesta en escena, colorida, música y coordinación en un solo lugar.",,5,"Bogotá, Colombia",22 de diciembre de 2019,dic de 2019
Muchas filas,La visita al museo ya no es como lo era en otras administraciones. Primero una fila en el vestíbulo en donde te hacen esperar cerca de 15 minutos. Posteriormente otra fila en el primer piso con otra fila de casi 20 minutos. Y luego antes de la exposición otra espera de cerca de 5 minutos.,,2,,22 de diciembre de 2019,dic de 2019
Todo tipo de eventos,"El espacio del arte por excelencia, siempre es un gusto visitar el Palacio con su extraordinaria historia, sus actividades, exposiciones o conciertos. Es un inflatable en la cultura nacional. ",,5,"Ciudad de México, México",21 de diciembre de 2019,dic de 2019
No comas en el restaurante,"El museo está muy bien, las pinturas murales son impresionantes y las galerías tienen una gran coherencia. Por el camino del arte aprendes bastante de la historia de Méjico. Mención especial merece la arquitectura del edificio, ciertamente impresionante.Eso si, no tires el dinero comiendo en el restaurante, baños muy muy sucios y la comida deja muchísimo que desear, hay sitios mil veces mejores y más económicos ",,4,"Ibiza, España",19 de diciembre de 2019,dic de 2019
El arte vivo,"No solo ofrece sus murales y su museo, sino espectáculos permanentes para diferentes gustos (empezando por el ballet folclórico, pero hasta ópera, pasando por muchas otras clases de expresiones)",,5,"Medellín, Colombia",16 de diciembre de 2019,dic de 2019
La catedral del muralismo mexicano,"Un lugar bello representante del arte mexicano, catedral del muralismo mexicano (en su interior exhibe importantes murales de artistas mexicanos, los mejores. Imperdible ahora poder visitar la hermosa sala de teatro, la ópera o sala de conciertos que posee un histórico y hermoso telón del escenario formado por millones de cristales de colores. Básico conocerlo y visitarlo miles de ocasiones.",,4,"Ciudad de México, México",15 de diciembre de 2019,may de 2019
Un Gran Palacio,"Uno de los palacios de la ciudad de México mas hermoso, venir a la cdmx y no pasar a conocerlo es como si no hubieran venido, la cdmx es nombrada la ciudad de los palacios!! tenemos este  , el palacio postal, el palacio nacional y palacio de mineria!! debes conocerlos todos!!",,5,,15 de diciembre de 2019,nov de 2019
Increíble! ,"Desde su exterior ya es maravilloso! Si quieres una foto donde no salga todo el mundo, debes ir temprano por la mañana, tendrás una verdadera postal❤️; Por dentro esta lleno de murales super expresivos hechos por pintores mexicanos como Diego Rivera, Siqueiros y Orozco. Hay como dos o tres salas que van cambiando su exposición. Es un MUST si visitan Cdmx, los domingos como en todos los museos públicos es gratis para los mexicanos!",,5,"Ciudad de México, México",15 de diciembre de 2019,nov de 2019
"Lugar interesante, se ve rápido","Edificio precioso. Tiene visitas guiadas. Ojo, el importe de la entrada es barato pero NO aceptan tarjeta para el pago, llevar efectivo.",,5,"Madrid, España",12 de diciembre de 2019,nov de 2019
diversión para adultos,"en verdad que es un edificios de arquitectura y dimensiones maravillosas, todo lo que se encuentra a su alrededor, magnífico, es parte de la cultura de México,  cualquier descripción que se haga en este foro sale sobrando , lo mejor es ir personalmente a confirmar la magnitud de este edificio así como de su historia.atracción no apta para menores de 12 años",,4,"Tlajomulco de Zúñiga, México",11 de diciembre de 2019,dic de 2019
Una obra de arte Orgullo de los Mexicanos ,Emblemático y Monumental.  Espectacular me fascinó estar en este edificio que transmite emociones... Doy gracias porqué disfruté de una Presentación de Ballet Folclórico de México maravilloso... que sonido...sus luces... te lo recomiendo ,,5,"Managua, Nicaragua",10 de diciembre de 2019,nov de 2019
Parada Obligada en la Ciudad de Mexico,"Es una parada obligada visitar tan bello palacio, desde que entras todo esta en excelente estado, algunas exposiciones son totalmente gratuitas y tienen a muchos guías sin costo, la verdad vale mucho la pena visitarlo, ahora esta la galería a Zapata que es muy recomendable.Saludos Viajeros.",,5,"Manzanillo, México",9 de diciembre de 2019,nov de 2019
"Siempre, EXTRAORDINARIO.","Ballet folklorico de Mexico de Amalia Hernandez. EXTRAORDINARIO, como siempre!Gracias por compartir ese ARTE con el público.",,5,,9 de diciembre de 2019,nov de 2019
Grandioso !,Espectacular obra de arquitectura y diseño en el Centro Histórico de La Ciudad de México. Atractivo que debes de conocer si visitas la México !,,5,"Ciudad de México, México",9 de diciembre de 2019,sept de 2019
¡Expectacular!,"¡Un lugar impactante! Te deja con la boca abierta ver semejante arquitectura, es asombrosa la historia y las personalidades pisaron el lugar",,5,,9 de diciembre de 2019,feb de 2019
El lugar más bello de México,"Me atrevería a decir que Bellas Artes es mi lugar favorito en todo México. Es sumamente hermoso, cada detalle digno de una gran obra arquitectónica e histórica, símbolo de nuestro México. Vi a la Orquesta Sinfónica Nacional en la Sala Principal y me quedé sin palabras. Nunca me va a dejar de encantar y asombrar cada detalle cuidado a la perfección.",,5,"Mérida, México",8 de diciembre de 2019,nov de 2019
Bella construcción ,"Si estás en la ciudad de Mexico, definitivamente tienes que ver este lugar tan bonito y emblemático de la ciudad. La construcción es antigua y bellísima, seguro el lugar y fácil de llegar hasta el centro de la ciudad. ",,5,"San Salvador, El Salvador",8 de diciembre de 2019,dic de 2019
Un fin de semana en familia,"Me parece un gran lugar para visitar con tu familia y pasar un buen rato ya que es un espacio en el cual obtienes muy buenos conocimientos y lo recomiendo a qué asistan, gracias.",,5,,7 de diciembre de 2019,nov de 2019
HERMOSO PALACIO DE LAS BELLAS ARTES,"Símbolo de la Arquitectura Porfiriana, es nuestro Palacio de las Bellas artes un hermoso lugar para la cultura y las artes no lo dejes de visitar, y fotografiar.",,5,"Ciudad de México, México",6 de diciembre de 2019,oct de 2019
Historia del palacio,"Es una parte interesante y realmente bella de esta zona, conocer sus interiores, sus jarfines, la alameda algo realmente bello",,5,,4 de diciembre de 2019,dic de 2019
Hermoso por donde se vea,Si la estación del metro Bellas artes está muy concurrida pueden bajar en Hidalgo y atravesar la alameda central. ,,5,,4 de diciembre de 2019,nov de 2019
DIGNA REPRESENTACIÓN DE LA ARQUITECTURA DEL PERIODO HISTORICO DE MÉXICO,"Es maravillosa por si sola la arquitectura del lugar, los años que tardó en construirse y todo lo que sucedio en dichos periodos, testigo de cambios en la historia Mexicana. Además dentro puedes ver murales impresionantes de Siqueros, Diego Rivera, Tamayo, etc. ",,5,,3 de diciembre de 2019,sept de 2019
Precioso,"Un lugar digno de conocer. Por su arquitectura, condiciones, historia, y todo lo que se puede encontrar dentro.",,5,,3 de diciembre de 2019,nov de 2019
Visita y concerto en Bellas Artes,"Bellas artes es de los edificios más hermosos de la ciudad, además de que está en el centro (me encanta ir alcentro, siempre descubres cosas nuevas). Esta vez, lleve a mi papá, pues estaba de visita, el quería ver algún espectáculo y había boletos para la sinfónica, he aquí mis observaciones:LO MALO: La persona que estaba en la taquilla no sabía que había sinfónica, que preguntara en información:/,y en información me mandaron a la taquilla :/ le tuve que decir al chico que de allí venía y me solucionó. Pero que no entendí la actitud de la taquilla.Los baños, no estaban sucios pero si tenían muy mal olor.LO BUENO: Concierto increíble a precio muy accesible, lugar hermoso, espero cuiden los detalles.",,3,"Ciudad de México, México",2 de diciembre de 2019,nov de 2019
Hermoso lugar,Una preciosidad de edificio...detalles exquisitos de uno de los lugares más bellos de Ciudad de Mexico,,5,"Antigua, Guatemala",2 de diciembre de 2019,dic de 2019
Palacio de Bellas Artes,"Este recinto cultural está ubicado en el centro de la Ciudad de México, en la Alameda Central, se considera uno de los más importantes de México; ahí se han presentado miles de espectáculos, opera, música danza etc.,  de artistas mexicanos y de todo el mundo y para conocer este hermoso recinto hay visitas guiadas. ¡Está hermoso!, no dejen de visitarlo.",,5,"Mexico City, Mexico",2 de diciembre de 2019,feb de 2019
Arquitectura y baile. Impresionante,Uno de los lugares más lindos y especiales que tiene la Ciudad de México en dónde he tenido la oportunidad de vivir más de 5 años. Lo he visitado varias veces y me encanta siempre.Ir a un espectáculo de ballet de música mexicana es súper recomendado. Por dentro la sala es linda. Lo mega recomiendo.,,5,"Ciudad de México, México",2 de diciembre de 2019,oct de 2019
Me encanto,"Excelente palacio, esta hermoso sus vitrales, sus techos, sus escaleras de mármol negro, esta muy bonito y grande. solo me falto conocer el escenario pero comprendo que no se abra al público pues debe mantenerse como hasta ahora.",,4,,2 de diciembre de 2019,nov de 2019
Visita a Palacio de Bellas Artes,"Es una experiencia inigualable, he tenido oportunidad de asistir a diferentes conciertos, en especial a la  opera Carmina Burana, la acústica es excepcional, la orquesta sinfónica es magistral, si vives en la Cd de México, definitivamente es mejor usar el metro para llegar, ya que la estación esta a unos pasos del palacio y los horarios del concierto son compatibles con el uso del metro, si llegas en automóvil, el estacionamiento de Bellas Artes es caro, pero vale la pena o puedes estacionarte en las calles aledañas, pero la caminata es mas larga y puede tomar entre 20 y 30 minutos encontrar estacionamiento",,5,,2 de diciembre de 2019,ene de 2019
Muy buen lugar para conocer.,"Muy buen lugar para conocer. Tienes buenas exposiciones y el domingo es gratis el museo. Es un monumento histórico y emblemático de la Ciudad de México, es bonito por fuera y por dentro.",,4,,2 de diciembre de 2019,oct de 2019
Tour noche de museos,"Excelente recinto representativo de Mexico donde siempre hay obras importantes que en este caso fue Zapata y se conocieron detalles de su construcción, en tu viaje no debe faltar la foto de este lugar. Y si hay tiempo puedes entrar a ver una función de un evento al teatro.En la noche de museos se ve diferente ya qué hay mucha gente y explicaciones a las exposiciones con lo que te enriquecen la visita.",,5,,1 de diciembre de 2019,nov de 2019
Que precioso lugar,Me gusto mucho este lugar es imponente el recorrido por dentro es espectacular les recomiendo mucho q lo visiten ,,5,,1 de diciembre de 2019,oct de 2019
Lugar maravilloso,"Sin duda uno de los lugares más emblemáticos de la CDMX, precioso edificio muy cerca de la Torre latino",,5,,30 de noviembre de 2019,nov de 2019
Interesante,"Buenisima vista y cultural, unos de los lugares turísticos e interesantes para todos los turistas del mundo, soy peruana y me ha encantado la cultura mexicana, muy ordenados y organizados.",,5,"Lima, Perú",29 de noviembre de 2019,nov de 2019
Edificio Emblema de CDMX,"Esta es una visita obligada para quien visita la Ciudad de Mexico. Mucha historia, arte y diseño en un sólo lugar. Dedicarle al menos una hora para conocerlo con calma.",,5,"Lima, Perú",28 de noviembre de 2019,nov de 2019
un edificio que resalta en todo el centro histórico,"solo lo pude ver por fuera y el salón de entrada pero si por la víspera se saca el día ,hay que reconocer que es hermoso y se ve imponente en el lindo parque  de la alameda ,sus jardines también son hermosos punto de encuentro para realizar los diferentes tours de la ciudad un edificio orgullo para los mejicanos y  latinoamerica",,5,"San Rafael, Costa Rica",27 de noviembre de 2019,nov de 2019
Obligatorio!! ,Es una joya de arquitectura y puedes encontrar en exposición obras maravillosas de grandes artistas! ,,3,"Cochabamba, Bolivia",27 de noviembre de 2019,nov de 2019
Muy bonita obra arquitectónica ,"Un edificio hermoso por fuera e imponente por dentro. Está en muy buen estado. Lo conocí al ingresar al Ballet Folclórico de Mexico, un hermoso show. ",,4,"Cali, Colombia",27 de noviembre de 2019,nov de 2019
La excelencia... ,Excelente lugar para conocer la cultura de Mexico y del mundo. Situado en una zona céntrica y de facil acceso. Obligada visita si pasas por CDMX. ,,5,"La Habana, Cuba",24 de noviembre de 2019,oct de 2019
Recomiendo visita guiada,Recomiendo tomar una visita guiada para conocer detalles de murales en el Palacio y la historia de los muralistas. ,,5,"Santiago, Chile",24 de noviembre de 2019,sept de 2019
¡No ser extrañado!,"Museo del palacio de bellas artesEfectivo solo $ 70 Mx por personaPagamos en el primer piso y pensamos que esto cubría el museo. . . . no nos dimos cuenta de que había un segundo museo en el tercer piso.Es difícil poner palabras a la belleza del Palacio. Techo abovedado de vidrieras. Pinturas de Julia Codesido, Dolores Velázquez Rivas y muchos más.Murales enormes (enumerando solo unos pocos hay más)* Alegoría del viento o ángel de la aviación Por Roberto Montenegro 1928* Catarsis a la eterna lucha por la humanidad por un mundo mejor por José Orozco 1934 - 1935* Carnaval político de la vida mexicana de Diego Rivera 1936 (serie de murales)* Nueva democracia de David Alfara Siquerieros 1944Muchos artículos en exhibición de la celebración número 85. Mármol italiano importado utilizado en todas partes. Estilo Art Deco con un toque mexicano. . . . Tanta historia. . .Enorme librería en el piso de la calle 1, principalmente en español, pero también algunos libros en inglés.Llegamos a las 10:30 am y cuando nos fuimos había una cola enorme para entrar, definitivamente recomendaría ir temprano.",,5,"San Diego, CA",24 de noviembre de 2019,oct de 2019
Hermoso Palacio de Bellas Artes.,"El Palacio de Bellas Artes ,una verdadera belleza visitar la Ciudad de México y no visitarlo ,es perderte de ver algo verdaderamente maravilloso,tanto por fuera como por dentro,trata de tomar un tour guiado",,5,"Chula Vista, CA",20 de noviembre de 2019,ene de 2019
De paseo por la cultura ,Uno de los edificios más bellos que tiene la Ciudad de México. Una arquitectura bellísima y colmada de arte y buena vibra. Te quita el aliento tan solo de ver la majestuosidad del edificio y sus interiores. Es un “must” en la ciudad.,,5,"Guadalajara, México",19 de noviembre de 2019,nov de 2019
Bellísimo Lugar!,"Siempre a la vanguardia con las mejores exposiciones y espectáculos culturales, lugar precioso a la altura de cualquier museo importante del mundo.",,5,,18 de noviembre de 2019,dic de 2018
hermoso lugar,"hermoso lugar, recomendado, unicamente comprar las entradas con antelacion a fin de no pagar mucho en taquilla, la explanada muy paradisiaca con artistas y tambien un bonito lugar para sacar unas bellas postales",,5,"Manta, Ecuador",18 de noviembre de 2019,nov de 2019
Excelente visita,"Muy hermoso lugar para conocer en Ciudad de México, programar con tiempo y acudir a él es uno de los primeros pasos que debe realizar un viajero en los City tour",,5,"Manta, Ecuador",17 de noviembre de 2019,nov de 2019
"Bellas Artes, sitio simbólico frente al mundo...","Bellas Artes es uno de los recintos más importantes de la Ciudad de México. Edificio construido durante el Porfiriato, despliega una importante muestra de muralismo y arquitectura. Aquí se encuentran reunidos Rivera, Siqueiros y Orozco. Siempre es mejor si se asiste a un concierto o a alguna de las exposiciones que constantemente se presentan. Hay un excelente sitio para tomar un café...",,5,"Ciudad de México, México",17 de noviembre de 2019,oct de 2019
Excelente para una tarde en familia,"el palacio de bellas artes siempre cuenta con interesantes exposiciones, shows, ballets o conciertos, ademas de una excelente gastronomia.",,5,"Ciudad de México, México",15 de noviembre de 2019,feb de 2019
hermoso,Para eventos para niños reservar con anticipación pq en taquilla nunca hay boletos y son muy accesibles los precios,,5,,14 de noviembre de 2019,oct de 2019
Precioso emblema de la Ciudad de México,"Un monumento artístico estupendo, elegante, en donde puedes viajar y remontarte con la historia del lugar, pero además con cada uno de los espectáculos que ahí se llevan a cabo, sus exhibiciones temporales y permanentes, mucho y mucho que ver y admirar en cada una de las visitas realizadas, algo nuevo que observar y aprender",,5,,14 de noviembre de 2019,nov de 2019
JOYA DE LA ARQUITECTURA,"Si visita la Ciudad de México, este es un lugar imperdible. Su imponencia y arquitectura resaltan como uno de los tantos edificios bellos que tiene esta hermosa ciudad. Es fácil de llegar y se debe de aprovechar las visitas guiadas que se realizan para poder conocerlo por dentro y su hermoso escenario.",,5,"San José, Costa Rica",14 de noviembre de 2019,nov de 2019
Espectacular,"Muy sobrio y elegante, está en un buen lugar que tiene un parque y muchas tiendas en un sitio llamado madero, el cual puede conectarte directamente el zócalo.",,5,"Quito, Ecuador",13 de noviembre de 2019,nov de 2019
Imponente y hermoso ,Es imperdible ir a este lugar si uno visita CDMX. Tienen recorridos gratuitos a la 1pm pero no estoy segura si es todos los días. Cuentan la historia del lugar y te dejan visitar el teatro. Es hermoso de verdad. ,,5,"Medellín, Colombia",9 de noviembre de 2019,ago de 2019
Excepcional muestra de Art Deco en México.,"A pesar de que el edificio no se pudo realizar de acuerdo a la grandiosidad del proyecto original, es el edificio más emblemático del Art Deco en la ciudad de México. A pesar de lo imponente de su exterior, en el interior se aprecian refinamientos propios del ese estilo. La gran sala cuenta con una de las cortinas de cristal como telon, simplemente inigualable.   ",,5,,8 de noviembre de 2019,sept de 2019
Lugar emblemático,"El Palacio de Bellas Artes hermoso  lugar para visitar en Citytour en México, alberga gran historia  de presentación  de artistas  famosos.",,5,"Quito, Pichincha, Ecuador",7 de noviembre de 2019,sept de 2019
Impactante,Bellisimo lugar NO HAY QUE PERDERSELO y es recomendable ver la cartelera lo antes posible asi se podra asistir a algun espactaculo y los alrededores son muy bellos para caminar.,,5,"Moreno, Argentina",7 de noviembre de 2019,oct de 2019
EDIFICIO MAJESTUOSO DE LA CIUDAD DE MÉXICO,"Es un edificio precioso de principios del siglo XX. Majestuoso.Ya forma parte de la historia de México, tiene buenas exposiciones temporales, escenario de grandes eventos de arte como ópera, danza, músico. Todo un centro de las artes.",,5,,7 de noviembre de 2019,mar de 2019
Una pincelada a los murales,"Vale la pena una visita guiada por los murales, puedes entender las obras y verlas con otros ojos.La entrada es económica y dura 45 minutos",,5,"Viña del Mar, Chile",6 de noviembre de 2019,nov de 2019
Falta gente capacitada.,"Llegue temprano, para ingresar primero. Y cuando quise pagar me dijeron que no tenian para darme vuelto, porque era el primero y no tenian plata en la caja.... insolito. Despues una vez adentro, cuando llegue a ver la muestra de Diego Rivera, resulto que estaba cerrada y nadie pone un cartel ni avisa en el ingreso. No volveria.",,2,"Buenos Aires, Argentina",6 de noviembre de 2019,oct de 2019
Arte vivencial,"Una arquitectura maravillosa, hace honor a su denominación ""Palacio de Bellas Artes"", un pecado ir a México y no visitar el palacio.",,5,,6 de noviembre de 2019,oct de 2019
Hermoso Edificio.,"una vista increible, edificio todo de marmol , la entrada esta muy bien preservada y decorada. Te tomaras unas fotos padrisimas",,5,"Mérida, México",6 de noviembre de 2019,sept de 2019
Bellas Artes,"Construcción bellísima, una verdadera obra de arte!Pasa uno al frente y no se puede obviar al no tomar fotos",,5,"Ciudad de Guatemala, Guatemala",5 de noviembre de 2019,nov de 2019
Guaaaaooo ,"Guaaaaooo, así me expresé yo, al ver tanta belleza, lo considero indispensable, para el que visite Ciudad de México. Lo más representativo del arte mexicano y mundial, en una edificación que tiene una arquitectura que guaaaaooo... Me dejó babeando. Visitenlo, no hay excusas para no ir. ",,5,"Ciudad de México, México",5 de noviembre de 2019,oct de 2019
Mexico,Excelente un viaje de trabajo pero apreciando bellos momentos y experiencias diseño y mucho más en bellas artes Muy recomendable vean disfruten y visiten nuestro México.,,5,,5 de noviembre de 2019,oct de 2019
Mágico,"Visita obligada en la Ciudad de México. Vale la pena contemplarlo por varios minutos desde afuera y luego, entrar y recorrerlo minuciosamente.",,5,"Ciudad de México, México",5 de noviembre de 2019,jul de 2019
EPICENTRO DE LA CULTURA EN MÉXICO,"Gran exponente de la arquitectura, centro de cultura, conciertos del mas alto nivel internacional, exposiciones; no visitarlo es perderse de un lugar emblematico de la ciudad y del pais. libreria, cafeteria, restaurant, todo en un ambiente de cultura, absolutamente un imperdible.",,5,"Comunidad de Madrid, España",4 de noviembre de 2019,oct de 2019
Simbolo de un gran País,"Uno de los íconos del país es el Palacio de Bellas Artes, es imperdible no visitarlo si visitamos la Ciudad de México, su majestuosidad nos revela lo que esconde en su interior, verdaderamente maravilloso disfrutalo lentamente, visualizalo en un todo.",,5,"Coacalco, México",4 de noviembre de 2019,ago de 2019
Bello edifício e impresionantes murales.,"Edificio imponente, colecciones interesantes y los murales son muy impresionantes. Los recorridos guiados son muy recomendables.",,4,"Zarcero, Costa Rica",3 de noviembre de 2019,nov de 2019
Espectáculo Ballet Folklorico de Mexico,"Una gran pena y desilusión !Por cuarta vez asistí al espectáculo del Ballet Folklorico de Amalia Hernandez en el Palacio de Bellas Artes. Siempre muy orgullosa de mis raíces y las tradiciones de mi país, el espectáculo es de gran calidad y del mejor nivel internacional ! Los músicos, el repertorio, los cantantes, los bailarines y los vestuarios de ensueño... acústica e iluminación !Infelizmente fue una VERGÜENZA y una FALTA DE RESPETO total a los espectadores que como yo, llegamos a la hora y creyendo haber comprado “buenos lugares”, NO pudimos ver una sola danza completa !!!Con el pretexto de la lluvia y el tráfico, el TEATRO de Bellas Artes dejó entrar a las personas durante todo el show, obstaculizando la vista del escenario, las personas se levantaban, buscaban sus asientos, las acomodadoras se quedaban paradas en los pasillos o desplazaban a los espectadores ! Hasta 10 minutos antes de que acabara el espectáculo el va y viene nunca paró !!!Mejor disculparse y empezar el show con 20-30 minutos de atraso que esa grosería... sin hablar de los teléfonos que dejan encendidos y los flashes !Una tristeza ver la danza del venado entre las acomodadoras y personas en pie !Además de una falta de respeto a los artistas !!!",,2,"Ciudad de México, México",1 de noviembre de 2019,oct de 2019
Muy recomendado ,"Un lugar 100% necesario de visitar en la Ciudad de México, solo que es muy pequeño, fácilmente en unos 20 mins lo puedes recorrer todo. Si te gusta mucho el arte se puede disfrutar de todos los murales y pinturas qué hay son hermosas. ",,4,"Alajuela, Costa Rica",30 de octubre de 2019,feb de 2019
Muy recomendable,"Estuve con mi familia y nos encantó, es una visita obligada en esta ciudad, está muy bien conservado y limpio.",,5,"Cancún, México",29 de octubre de 2019,oct de 2019
Para la foto,Lamentablemente no pude entrar ya que era algo tarde. Pero el interior principal del palacio y sus alrrededores son muy bellos. Sin duda un lugar ideal para fotografiar en la ciudad de mexico.,,4,"Ciudad Obregón, México",29 de octubre de 2019,sept de 2019
Uno de los lugares mágicos en el Centro de la Ciudad de México,"El Palacio de Bellas Artes, es un lugar absolutamente hermoso lleno de arte y belleza en todo su esplendor, muestra excepcional de la cultura mexicana en todo su esplendor. Grandes artistas, hermosa arquitectura.",,5,"Bogotá, Colombia",28 de octubre de 2019,jun de 2019
un lugar bellísimo lleno de arte e historia,"El palacio de bellas artes es un lugar bellísimo, si vas a ir a visitarlo y tienes credencial de estudiante te hacen descuento, te llevará al menos de 2 a 3 horas recorrerlo, los murales son impresionantes además de las obras expuestas.",,5,,28 de octubre de 2019,jun de 2019
Lugar hermoso y con un sin fin de actividades,"Es un monumento majestuoso y digno de conocer y que tiene una gran cantidad de eventos y dependerá de tu suerte y presupuesto lo que logres conocer de él, ya que presenta grandes personalidades en concierto, presentaciones de ballet o ballet regional, de los cuales a veces ponen sillas y pantallas afuera para poder disfrutarlo gratuitamente, así como exposiciones, así que si te encuentras cerca puedes darte una vuelta y no te arrepentirás.",,5,"Ciudad de México, México",27 de octubre de 2019,nov de 2018
Un museo icónico de CDMX,"Imponente fachada exterior e increíble museo por dentro. Los murales son impresionantes, te quedas contemplando sus detalles por largos ratos. Si deseas entrar a la sala de teatro, tener en cuenta que solo está abierta al público en determinadas horas del día.",,4,"Santo Domingo, República Dominicana",26 de octubre de 2019,sept de 2019
Una gran belleza arquitectónica,El Palacio de Bellas Artes tiene una arquitectura increíble y vale la pena visitarlo y contemplar su arquitectura con detalle.  Es uno de los tesoros más importantes de la ciudad de México culturalmente hablando.  Gracias a Porfirio Díaz en 1904 fue que se empezó a construir aunque se terminó más de 3 décadas después.Tiene una de las mejores salas de concierto del mundo.,,5,"Ciudad de México, México",25 de octubre de 2019,oct de 2019
